-309.908391	-1323.19181	84
-309.890938	-1324.191658	84
-309.873485	-1325.191506	84
-309.856032	-1326.191354	84
-309.838579	-1327.191202	84
-309.821126	-1328.191051	84
-309.803673	-1329.190899	84
-309.78622	-1330.190747	84
-309.768767	-1331.190595	84
-309.751314	-1332.190443	84
-309.733861	-1333.190291	84
-309.716408	-1334.19014	84
-309.698955	-1335.189988	84
-309.681502	-1336.189836	84
-309.66405	-1337.189684	84
-309.646597	-1338.189532	84
-309.629144	-1339.189381	84
-309.611691	-1340.189229	84
-309.594238	-1341.189077	84
-309.576785	-1342.188925	84
-309.559332	-1343.188773	84
-309.541879	-1344.188621	84
-309.524426	-1345.18847	84
-309.506973	-1346.188318	84
-309.48952	-1347.188166	84
-309.472067	-1348.188014	84
-309.454614	-1349.187862	84
-309.444614	-1350.187711	84
-309.429614	-1351.187559	84
-309.409614	-1352.187407	84
-309.384614	-1353.187255	84
-309.354614	-1354.187103	84
-309.319614	-1355.186951	84
-309.279614	-1356.1868	84
-309.234614	-1357.186648	84
-309.184614	-1358.186496	84
-309.129614	-1359.186344	84
-309.069614	-1360.186192	84
-309.004614	-1361.18604	84
-308.934614	-1362.185889	84
-308.859614	-1363.185737	84
-308.779614	-1364.185585	84
-308.694614	-1365.185433	84
-308.604614	-1366.185281	84
-308.509614	-1367.18513	84
-308.409614	-1368.184978	84
-308.309614	-1369.184826	84
-308.209614	-1370.184674	84
-308.109614	-1371.184522	84
-308.009614	-1372.18437	84
-307.909614	-1373.184219	84
-307.809614	-1374.184067	84
-307.709614	-1375.183915	84
-307.609614	-1376.183763	84
-307.514614	-1377.183611	84
-307.424614	-1378.18346	84
-307.339614	-1379.183308	84
-307.259614	-1380.183156	84
-307.184614	-1381.183004	84
-307.114614	-1382.182852	84
-307.049614	-1383.1827	84
-306.989614	-1384.182549	84
-306.934614	-1385.182397	84
-306.884614	-1386.182245	84
-306.839614	-1387.182093	84
-306.799614	-1388.181941	84
-306.764614	-1389.18179	84
-306.734614	-1390.181638	84
-306.709614	-1391.181486	84
-306.689614	-1392.181334	84
