2.2859218	-0.092376	0
2.328446	-2.0915784	1
2.3709499	-4.0907814	2
2.4134326	-6.0899848	3
2.4558932	-8.0891886	4
2.4983311	-10.0883929	5
2.5407454	-12.0875977	6
2.5831352	-14.086803	7
2.6254997	-16.0860089	8
2.6678379	-18.0852153	9
2.7101489	-20.0844223	10
2.7524317	-22.0836299	11
2.7946854	-24.0828381	12
2.8369087	-26.082047	13
2.8791007	-28.0812565	14
2.9212601	-30.0804666	15
2.9633858	-32.0796776	16
3.0054765	-34.0788893	17
3.0475309	-36.0781015	18
3.0895478	-38.0773149	19
3.1315256	-40.0765289	20
3.173463	-42.0757436	20
3.2153585	-44.0749596	20
3.2572105	-46.0741762	20
3.2990174	-48.0733936	20
3.3407776	-50.0726124	20
3.3824892	-52.071832	20
3.4241507	-54.0710524	20
3.46576	-56.0702744	20
3.5073152	-58.0694973	20
3.5488144	-60.068721	20
3.5902555	-62.0679465	20
3.6316364	-64.067173	20
3.6729549	-66.0664004	20
3.7142086	-68.0656298	20
3.7553953	-70.0648603	20
3.7965124	-72.0640918	20
3.8375574	-74.0633256	20
3.8785278	-76.0625606	20
3.9194207	-78.0617966	20
3.9602335	-80.0610352	20
4.0009632	-82.0602751	20
4.0416067	-84.0595162	20
4.082161	-86.0587601	20
4.1226229	-88.0580054	20
4.1629889	-90.0572521	20
4.2032558	-92.0565018	20
4.2434197	-94.0557531	20
4.2834769	-96.055006	20
4.3234236	-98.0542622	20
4.3632556	-100.0535201	20
4.4029686	-102.0527798	20
4.4425581	-104.0520431	20
4.4820194	-106.0513084	20
4.5213473	-108.0505757	20
4.5605366	-110.0498469	20
4.5995817	-112.0491204	20
4.6384766	-114.0483961	20
4.6772152	-116.0476762	20
4.7157905	-118.0469588	20
4.7541957	-120.0462439	20
4.7924232	-122.0455339	20
4.8304651	-124.0448266	20
4.8683132	-126.0441224	20
4.9059586	-128.0434234	20
4.9433922	-130.0427277	20
4.9806046	-132.0420354	20
5.017586	-134.0413488	20
5.0543264	-136.0406659	20
5.0908153	-138.0399869	20
5.1270425	-140.0393141	20
5.1629974	-142.0386455	20
5.1986696	-144.0379812	20
5.2340488	-146.0373236	20
5.2691245	-148.0366707	20
5.3038867	-150.0360224	20
5.3383254	-152.0353812	20
5.3724308	-154.034745	20
5.4061928	-156.034114	20
5.4396013	-158.0334902	20
5.4726455	-160.0328719	20
5.5053137	-162.032259	20
5.5375929	-164.0316538	20
5.5694675	-166.0310543	20
5.6009193	-168.030461	20
5.631926	-170.0298759	20
5.6624603	-172.0292973	20
5.6924884	-174.028726	20
5.7219692	-176.0281637	20
5.7508521	-178.0276097	20
5.7790757	-180.0270649	20
5.8065675	-182.0265306	20
5.8332403	-184.026007	20
5.8589928	-186.0254961	20
5.8837084	-188.0249972	20
5.9072536	-190.0245126	20
5.9294794	-192.0240451	20
5.9502214	-194.0235898	20
5.9693008	-196.0231523	20
5.9865274	-198.0227361	20
6.0017027	-200.0223279	20
6.0146238	-202.021939	20
6.0250897	-204.0215731	20
6.0329063	-206.0212029	20
6.0378957	-208.0208491	20
6.0399035	-210.0205141	20
6.0388064	-212.020154	20
6.0345264	-214.0198022	20
6.027039	-216.0194585	20
6.0163823	-218.0190676	20
6.002677	-220.0186757	20
5.9861341	-222.0182782	20
5.9670656	-224.0178286	20
5.9459083	-226.0173764	20
5.923226	-228.0169105	20
5.8997128	-230.0164285	20
5.8762066	-232.0159547	20
5.8536611	-234.0154712	20
5.8331256	-236.015044	20
5.8157139	-238.01463	20
