414.205914 	 -2209.611652 	 429.498291 	 -2214.317307
417.259361 	 -2199.044788 	 432.736166 	 -2203.102926
419.865555 	 -2188.358821 	 435.499385 	 -2191.762256
422.019883 	 -2177.572672 	 437.783054 	 -2180.315377
423.718529 	 -2166.705439 	 439.583131 	 -2168.782559
424.920307 	 -2156.191553 	 440.850330 	 -2157.686340
425.735227 	 -2145.222428 	 441.710113 	 -2146.118553
426.180479 	 -2134.231851 	 442.174976 	 -2134.651462
426.340400 	 -2123.233238 	 442.340263 	 -2123.299404
426.299738 	 -2112.233408 	 442.298898 	 -2112.069526
426.143353 	 -2101.234541 	 442.141067 	 -2100.964060
425.968872 	 -2091.199499 	 441.966444 	 -2090.920819
425.793658 	 -2081.140331 	 441.791231 	 -2080.861651
425.618444 	 -2071.081163 	 441.616017 	 -2070.802483
425.443230 	 -2061.021994 	 441.440803 	 -2060.743314
425.268016 	 -2050.962826 	 441.265589 	 -2050.684146
425.092802 	 -2040.903658 	 441.090375 	 -2040.624978
424.917588 	 -2030.844490 	 440.915161 	 -2030.565810
424.742374 	 -2020.785322 	 440.739947 	 -2020.506642
424.567160 	 -2010.726153 	 440.564733 	 -2010.447473
424.391946 	 -2000.666985 	 440.389519 	 -2000.388305
424.216732 	 -1990.607817 	 440.214305 	 -1990.329137
424.041518 	 -1980.548649 	 440.039091 	 -1980.269969
423.866304 	 -1970.489481 	 439.863877 	 -1970.210800
423.691090 	 -1960.430312 	 439.688663 	 -1960.151632
423.515876 	 -1950.371144 	 439.513449 	 -1950.092464
423.340662 	 -1940.311976 	 439.338235 	 -1940.033296
423.165448 	 -1930.252808 	 439.163021 	 -1929.974128
422.990234 	 -1920.193640 	 438.987807 	 -1919.914959
422.815020 	 -1910.134471 	 438.812593 	 -1909.855791
422.639806 	 -1900.075303 	 438.637379 	 -1899.796623
422.464592 	 -1890.016135 	 438.462165 	 -1889.737455
422.289378 	 -1879.956967 	 438.286951 	 -1879.678287
422.114164 	 -1869.897798 	 438.111737 	 -1869.619118
421.938950 	 -1859.838630 	 437.936523 	 -1859.559950
421.763736 	 -1849.779462 	 437.761309 	 -1849.500782
421.588522 	 -1839.720294 	 437.586095 	 -1839.441614
421.413309 	 -1829.661126 	 437.410881 	 -1829.382446
421.238095 	 -1819.601957 	 437.235667 	 -1819.323277
421.062881 	 -1809.542789 	 437.060453 	 -1809.264109
420.887667 	 -1799.483621 	 436.885239 	 -1799.204941
420.712453 	 -1789.424453 	 436.710025 	 -1789.145773
420.537239 	 -1779.365285 	 436.534812 	 -1779.086605
420.362025 	 -1769.306116 	 436.359598 	 -1769.027436
420.186811 	 -1759.246948 	 436.184384 	 -1758.968268
420.011597 	 -1749.187780 	 436.009170 	 -1748.909100
419.836383 	 -1739.128612 	 435.833956 	 -1738.849932
419.661169 	 -1729.069444 	 435.658742 	 -1728.790763
419.485955 	 -1719.010275 	 435.483528 	 -1718.731595
419.310741 	 -1708.951107 	 435.308314 	 -1708.672427
419.135527 	 -1698.891939 	 435.133100 	 -1698.613259
418.960313 	 -1688.832771 	 434.957886 	 -1688.554091
418.785099 	 -1678.773603 	 434.782672 	 -1678.494922
418.609885 	 -1668.714434 	 434.607458 	 -1668.435754
418.434671 	 -1658.655266 	 434.432244 	 -1658.376586
418.259457 	 -1648.596098 	 434.257030 	 -1648.317418
418.084243 	 -1638.536930 	 434.081816 	 -1638.258250
417.909029 	 -1628.477761 	 433.906602 	 -1628.199081
417.733815 	 -1618.418593 	 433.731388 	 -1618.139913
417.558601 	 -1608.359425 	 433.556174 	 -1608.080745
417.383387 	 -1598.300257 	 433.380960 	 -1598.021577
417.208173 	 -1588.241089 	 433.205746 	 -1587.962409
417.032959 	 -1578.181920 	 433.030532 	 -1577.903240
416.857745 	 -1568.122752 	 432.855318 	 -1567.844072
416.682531 	 -1558.063584 	 432.680104 	 -1557.784904
416.507317 	 -1548.004416 	 432.504890 	 -1547.725736
416.332103 	 -1537.945248 	 432.329676 	 -1537.666567
416.156890 	 -1527.886079 	 432.154462 	 -1527.607399
415.981676 	 -1517.826911 	 431.979248 	 -1517.548231
415.806462 	 -1507.767743 	 431.804034 	 -1507.489063
415.631248 	 -1497.708575 	 431.628820 	 -1497.429895
415.456034 	 -1487.649407 	 431.453607 	 -1487.370726
415.280820 	 -1477.590238 	 431.278393 	 -1477.311558
415.105606 	 -1467.531070 	 431.103179 	 -1467.252390
414.930392 	 -1457.471902 	 430.927965 	 -1457.193222
414.755178 	 -1447.412734 	 430.752751 	 -1447.134054
414.579964 	 -1437.353565 	 430.577537 	 -1437.074885
414.404750 	 -1427.294397 	 430.402323 	 -1427.015717
414.229536 	 -1417.235229 	 430.227109 	 -1416.956549
414.054322 	 -1407.176061 	 430.051895 	 -1406.897381
413.879108 	 -1397.116893 	 429.876681 	 -1396.838213
413.703894 	 -1387.057724 	 429.701467 	 -1386.779044
413.528680 	 -1376.998556 	 429.526253 	 -1376.719876
413.353466 	 -1366.939388 	 429.351039 	 -1366.660708
413.178252 	 -1356.880220 	 429.175825 	 -1356.601540
413.003038 	 -1346.821052 	 429.000611 	 -1346.542372
412.827824 	 -1336.761883 	 428.825397 	 -1336.483203
412.652610 	 -1326.702715 	 428.650183 	 -1326.424035
412.477396 	 -1316.643547 	 428.474969 	 -1316.364867
412.302182 	 -1306.584379 	 428.299755 	 -1306.305699
412.126968 	 -1296.525211 	 428.124541 	 -1296.246530
411.951754 	 -1286.466042 	 427.949327 	 -1286.187362
411.776540 	 -1276.406874 	 427.774113 	 -1276.128194
411.601326 	 -1266.347706 	 427.598899 	 -1266.069026
411.426112 	 -1256.288538 	 427.423685 	 -1256.009858
411.250898 	 -1246.229370 	 427.248471 	 -1245.950689
411.075685 	 -1236.170201 	 427.073257 	 -1235.891521
410.900471 	 -1226.111033 	 426.898043 	 -1225.832353
410.725257 	 -1216.051865 	 426.722829 	 -1215.773185
410.550043 	 -1205.992697 	 426.547615 	 -1205.714017
410.374829 	 -1195.933528 	 426.372401 	 -1195.654848
410.199615 	 -1185.874360 	 426.197188 	 -1185.595680
410.024401 	 -1175.815192 	 426.021974 	 -1175.536512
409.840573 	 -1165.262152 	 425.838138 	 -1164.983028
409.633001 	 -1154.264118 	 425.629332 	 -1153.921483
409.344826 	 -1143.267946 	 425.336581 	 -1142.754351
408.902211 	 -1132.276994 	 424.882603 	 -1131.485113
408.231467 	 -1121.297731 	 424.188105 	 -1120.120569
407.259256 	 -1110.341216 	 423.172000 	 -1108.672509
405.912952 	 -1099.424567 	 421.751802 	 -1097.159434
404.125506 	 -1088.571286 	 419.842295 	 -1085.574197
401.876509 	 -1077.804504 	 417.450832 	 -1074.138379
399.169368 	 -1067.143690 	 414.572759 	 -1062.815230
396.009032 	 -1056.608329 	 411.213336 	 -1051.625445
392.401275 	 -1046.217676 	 407.378703 	 -1040.589476
388.352693 	 -1035.990724 	 403.075870 	 -1029.727494
383.870685 	 -1025.946164 	 398.312701 	 -1019.059353
378.963444 	 -1016.102357 	 393.097902 	 -1008.604551
373.639938 	 -1006.477293 	 387.441004 	 -998.382197
367.909898 	 -997.088565 	 381.352346 	 -988.410975
361.783796 	 -987.953334 	 374.843058 	 -978.709110
355.272830 	 -979.088297 	 367.925036 	 -969.294335
348.388901 	 -970.509656 	 360.610925 	 -960.183857
341.144590 	 -962.233091 	 352.914094 	 -951.394329
333.553138 	 -954.273730 	 344.848610 	 -942.941815
325.628420 	 -946.646121 	 336.429215 	 -934.841765
317.384922 	 -939.364205 	 327.671299 	 -927.108983
308.837709 	 -932.441291 	 318.590867 	 -919.757604
300.002406 	 -925.890034 	 309.204517 	 -912.801063
290.895159 	 -919.722406 	 299.529405 	 -906.252076
281.532615 	 -913.949682 	 289.583215 	 -900.122613
271.931887 	 -908.582412 	 279.384126 	 -894.423876
262.110522 	 -903.630407 	 268.950779 	 -889.166283
252.086472 	 -899.102716 	 258.302245 	 -884.359441
241.878057 	 -895.007617 	 247.457985 	 -880.012137
231.503937 	 -891.352593 	 236.437821 	 -876.132318
220.983072 	 -888.144326 	 225.261894 	 -872.727073
210.334693 	 -885.388678 	 213.950633 	 -869.802628
199.578262 	 -883.090688 	 202.524710 	 -867.364327
188.733440 	 -881.254555 	 191.005011 	 -865.416627
178.685110 	 -879.977072 	 180.397333 	 -864.068951
167.728200 	 -879.011720 	 168.841787 	 -863.050519
156.744477 	 -878.421623 	 157.365288 	 -862.433671
145.748515 	 -878.133602 	 145.983452 	 -862.135327
134.748816 	 -878.073978 	 134.705240 	 -862.074038
123.749278 	 -878.168883 	 123.534686 	 -862.170322
112.750686 	 -878.344407 	 112.472579 	 -862.346824
101.352044 	 -878.543067 	 101.073364 	 -862.545494
90.954089 	 -878.724133 	 90.675409 	 -862.726560
80.556133 	 -878.905200 	 80.277453 	 -862.907627
70.158178 	 -879.086267 	 69.879498 	 -863.088694
59.760222 	 -879.267333 	 59.481542 	 -863.269760
49.362267 	 -879.448400 	 49.083587 	 -863.450827
38.964311 	 -879.629467 	 38.685631 	 -863.631894
28.566356 	 -879.810533 	 28.287675 	 -863.812960
18.168400 	 -879.991600 	 17.889720 	 -863.994027
7.770444 	 -880.172667 	 7.491764 	 -864.175094
-2.627511 	 -880.353733 	 -2.906191 	 -864.356160
-13.025467 	 -880.534800 	 -13.304147 	 -864.537227
-23.937695 	 -880.724909 	 -24.218162 	 -864.727368
-34.935643 	 -880.936871 	 -35.289805 	 -864.940791
-45.931498 	 -881.236645 	 -46.467407 	 -865.245622
-56.921648 	 -881.698477 	 -57.747216 	 -865.719790
-67.899197 	 -882.396451 	 -69.121972 	 -866.443244
-78.852471 	 -883.404265 	 -80.579212 	 -867.497714
-89.763538 	 -884.794854 	 -92.099520 	 -868.966298
-100.608013 	 -886.633744 	 -103.681955 	 -870.931806
-111.363425 	 -888.936450 	 -115.109463 	 -873.381155
-122.009917 	 -891.699341 	 -126.421126 	 -876.319444
-132.527809 	 -894.917310 	 -137.596033 	 -879.741240
-142.897657 	 -898.584409 	 -148.613529 	 -883.640219
-153.100293 	 -902.693858 	 -159.453247 	 -888.009173
-163.116858 	 -907.238062 	 -170.095151 	 -892.840026
-172.928835 	 -912.208621 	 -180.519568 	 -898.123849
-182.518089 	 -917.596346 	 -190.707228 	 -903.850874
-191.866892 	 -923.391278 	 -200.639302 	 -910.010515
-200.957963 	 -929.582706 	 -210.297427 	 -916.591385
-209.774498 	 -936.159184 	 -219.663753 	 -923.581321
-218.300200 	 -943.108556 	 -228.720964 	 -930.967400
-226.519308 	 -950.417977 	 -237.452319 	 -938.735971
-234.416629 	 -958.073933 	 -245.841678 	 -946.872672
-241.977566 	 -966.062275 	 -253.873533 	 -955.362463
-249.188141 	 -974.368234 	 -261.533037 	 -964.189651
-256.035027 	 -982.976457 	 -268.806032 	 -973.337919
-262.505566 	 -991.871033 	 -275.679073 	 -982.790355
-268.587799 	 -1001.035520 	 -282.139456 	 -992.529488
-274.270481 	 -1010.452976 	 -288.175239 	 -1002.537314
-279.543108 	 -1020.105994 	 -293.775264 	 -1012.795333
-284.395935 	 -1029.976730 	 -298.929179 	 -1023.284585
-288.819990 	 -1040.046939 	 -303.627459 	 -1033.985679
-292.807096 	 -1050.298004 	 -307.861418 	 -1044.878835
-296.349882 	 -1060.710978 	 -311.623229 	 -1055.943917
-299.441800 	 -1071.266612 	 -314.905939 	 -1067.160470
-302.077134 	 -1081.945393 	 -317.703479 	 -1078.507761
-304.251013 	 -1092.727583 	 -320.010680 	 -1089.964814
-305.959418 	 -1103.593249 	 -321.823275 	 -1101.510452
-307.190794 	 -1114.375387 	 -323.121051 	 -1112.883094
-308.016967 	 -1125.343744 	 -323.989984 	 -1124.414912
-308.492445 	 -1136.333088 	 -324.485473 	 -1135.860804
-308.691047 	 -1147.331076 	 -324.690570 	 -1147.207619
-308.686960 	 -1158.330972 	 -324.686530 	 -1158.448298
-308.554499 	 -1169.330142 	 -324.552546 	 -1169.580138
-308.379824 	 -1179.661688 	 -324.377397 	 -1179.940368
-308.199032 	 -1190.158784 	 -324.196605 	 -1190.437464
-308.018240 	 -1200.655880 	 -324.015813 	 -1200.934560
-307.837448 	 -1211.152976 	 -323.835021 	 -1211.431656
-307.656656 	 -1221.650072 	 -323.654229 	 -1221.928752
-307.475864 	 -1232.147168 	 -323.473437 	 -1232.425848
-307.295072 	 -1242.644264 	 -323.292645 	 -1242.922944
-307.114280 	 -1253.141360 	 -323.111853 	 -1253.420040
-306.933488 	 -1263.638456 	 -322.931061 	 -1263.917136
-306.752696 	 -1274.135552 	 -322.750269 	 -1274.414232
-306.571904 	 -1284.632648 	 -322.569477 	 -1284.911328
-306.391112 	 -1295.129744 	 -322.388685 	 -1295.408424
-306.210320 	 -1305.626840 	 -322.207893 	 -1305.905520
-306.029528 	 -1316.123936 	 -322.027101 	 -1316.402616
